Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
1,103A00017,連絡パイプ組,103A00017 -00,,0,Z0030,0,0
1,103A00205,整流板溶接組,103A00205 -01,,0,Z0210,0,0
1,103A00468A,対流ファンガード塗装完,103A00468A -00,,0,Z0020,0,0
1,103A00468B,対流ファンガード塗装完,103A00468B -00,,2412,Z0020,0,0
1,103A00821,連絡パイプＢ組,103A00821 -02,,0,Z0030,0,0
1,103A00821A,連絡パイプＢ組,103A00821A -02,,0,Z0030,0,0
1,103A00843,整流板溶接組,103A00843 -01,,0,Z0210,0,0
1,103A00866,連絡パイプＢ組,103A00866 -00,,0,Z0030,0,0
1,103A01116,連絡パイプＡ組,103A01116 -00,,11515,Z0030,0,0
1,103A02059B,ガード溶接組(植毛),103A02059B -00,,0,Z0530,0,0
1,103A02202,オイルフィルタ組,103A02202 -02,,0,Z0330,2.2,0
1,103A02204,連絡パイプＢセット組,103A02204 -00,,13313,Z0030,0,0
1,103A02204Y,連絡パイプＢセット組,103A02204Y -00,,1705,Z0030,0,0
1,103A02719,熱交Ｂ溶接組,103A02719 -01,,0,Z0210,0,0
1,103A03564,フィルタ塗装完,103A03564 -04,,0,Z0030,0,0
1,103A04242,熱交Ａふたスポット組,103A04242 -01,,0,Z0210,0,0
1,103A04314,背面カバー右電着完,103A04314 -00,,0,Z0030,0,0
1,103A04320A,付属品組,103A04320A -00,,0,Z0330,0,0
1,103A04710,フィルタ塗装完,103A04710 -01,,6560,Z0030,0,0
1,103A04713,対流ファンガード塗装完,103A04713 -00,,0,Z0020,0,0
1,103A04908,対流ファンガード塗装完,103A04908 -01,,0,Z0020,0,0
1,103A04908Y,対流ファンガード塗装完,103A04908Y -01,,1319,Z0020,0,0
1,103A04911,対流ファンスポット組,103A04911 -01,,0,Z0040,0.11,0
1,103A04977,対流ファンガード塗装完,103A04977 -00,,0,Z0030,0,0
1,103A04979,ガード固定金具塗装完,103A04979 -00,,0,Z0030,0,0
1,103A05194,付属品組,103A05194 -00,,0,Z0330,0.8,0
1,103A05246,熱交Ａふたスポット組,103A05246 -01,,0,Z0210,0,0
1,103A05466,熱交Ｂ溶接組,103A05466 -00,,0,Z0210,0,0
1,103A05917,背面カバー右電着完,103A05917 -00,,680,Z0030,0,0
1,103A06011A,ガード溶接組(植毛),103A06011A -00,,0,Z0530,0,0
1,103A06157,熱交Ａふたスポット組,103A06157 -01,,0,Z0210,0.49,15
1,103A06159,熱交Ｂ溶接組,103A06159 -03,,0,Z0210,0,0
1,103A06518,熱交Ｂ溶接組,103A06518 -00,,0,Z0210,0,0
1,103A06540,熱交Ｂ溶接組,103A06540 -00,,0,Z0210,0,0
1,103A06544,熱交Ｂ溶接組,103A06544 -00,,0,Z0210,0,0
1,103A06554,本体固定金具Ａ塗装完,103A06554 -00,,4716,Z0040,0,0
1,103A06555,本体固定金具Ｂ塗装完,103A06555 -00,,4717,Z0030,0,0
1,103A06916,熱交Ｂ溶接組,103A06916 -00,,0,Z0210,0,0
1,103A06921,熱交Ｂ溶接組,103A06921 -01,,0,Z0210,0,0
1,103A07065,熱交Ｂ溶接組,103A07065 -01,,5411,Z0210,5.4,0
1,103A07142,熱交Ｂ溶接組,103A07142 -00,,6722,Z0210,5.4,0
1,103A07151,熱交Ａふたスポット組,103A07151 -01,,5830,Z0210,0.7,0
1,103A07156,オイルフィルタ組,103A07156 -00,,0,Z0330,1.81,0
1,103A07203,熱交Ａふたスポット組,103A07203 -00,,6664,Z0210,0.5,0
1,103B00021,風胴Ａ,103B00021 -00,,322,Z0110,0.76,0
1,103B00022,風胴Ｂ,103B00022 -00,,5455,Z0110,3.4,0
1,103B00023,整流板リング,103B00023 -00,,5827,Z0110,0.07,0
1,103B00138,拡炎板,103B00138 -01,,7595,Z0110,0.16,0
1,103B00165,外筒フランジ,103B00165 -01,,0,Z0040,0.14,0
1,103B00264B,バーナ脱脂,103B00264B -02,,0,Z0040,0.14,0
1,103B00481,外筒フランジ,103B00481 -00,,0,Z0110,2.68,0
1,103B00498N,燃焼内筒(脱脂),103B00498N -01,,11973,Z0040,0.14,0
1,103B00505,風胴Ｂ,103B00505 -00,,2010,Z0110,0.6,0
1,103B00529,脚本体,103B00529 -00,,0,Z0040,0.14,0
1,103B00534,遮熱板右下補助,103B00534 -00,,0,Z0040,0.1,0
1,103B00569,覗き窓,103B00569 -00,,0,Z0040,0.01,0
1,103B00612,覗き窓,103B00612 -00,,0,Z0040,0.01,0
1,103B00662,外筒フランジ,103B00662 -00,,0,Z0110,2.68,0
1,103B00685,外筒フランジ,103B00685 -00,,4958,Z0110,0.97,0
1,103C00035,整流板脚,103C00035 -00,,1679,Z0030,0,0
1,103C00233,整流板脚,103C00233 -00,,11602,Z0030,0,0
1,103C00305,熱交仕切板Ａ,103C00305 -00,,1673,Z0030,0,0
1,103C00314,背面カバー右,103C00314 -04,,0,Z0110,5.3,0
1,103C00343,対流ファンガード取付台,103C00343 -02,,0,Z0040,0.14,0
1,103C00638,外筒Ｃ,103C00638 -00,,5239,Z0040,0.18,0
1,103C00823N,バーナ整流リング(脱脂),103C00823N -00,,3609,Z0040,0.14,0
1,103C00829,安全サーモ取付金具,103C00829 -00,,1700,Z0030,0,0
1,103C01230,熱交遮熱板Ａ(ＮＣＢ),103C01230 -00,,4701,Z0030,0,0
1,103C01234,熱交遮熱板Ｃ,103C01234 -00,,4710,Z0030,0,0
1,103C01260,レベラ遮熱板,103C01260 -02,,4711,Z0030,0,0
1,103C01262,排気エルボ固定金具,103C01262 -00,,11603,Z0030,0,0
1,103C01265N,バーナ取付台脚(脱脂),103C01265N -00,,0,Z0040,0.25,0
1,103C01278Q,フィルタガイド(ＮＣＢ),103C01278Q -01,,6557,Z0030,0,0
1,103C01407,燃焼モータ遮熱板,103C01407 -00,,5062,Z0110,1.8,0
1,103C01421,遮熱板前下,103C01421 -00,,721,Z0110,1.3,0
1,103C01426,燃焼モータ遮熱板,103C01426 -01,,1678,Z0020,0,0
1,103C01433,遮熱板前下,103C01433 -00,,2819,Z0110,0.7,0
1,103C01493,対流ファン取付金具,103C01493 -00,,6904,Z0110,2.26,0
1,103C01499,遮熱板右補助上,103C01499 -00,,0,Z0030,0,0
1,103C01503,ポンプ遮熱板,103C01503 -00,,4714,Z0030,0,0
1,103C01507,基板遮熱板,103C01507 -00,,4700,Z0030,0,0
1,103C01512,軸受取付板,103C01512 -00,,0,Z0040,0.14,0
1,103C01514,遮熱板前,103C01514 -00,,0,Z0030,0,0
1,103C01608,遅延サーモ取付金具,103C01608 -00,,11604,Z0030,0,0
1,103C01686Y,対流モータ取付金具,103C01686Y -01,,11982,Z0530,0.11,0
1,103C01689,操作部遮熱板大,103C01689 -00,,6167,Z0110,2.19,0
1,103C01859,排気パイプ遮熱板,103C01859 -01,,1677,Z0030,0,0
1,103C01974,レベラ取付台,103C01974 -01,,3792,Z0030,0,0
1,103C02015,遮熱板前,103C02015 -02,,12790,Z0520,0.38,0
1,103C02039,遮熱板前,103C02039 -01,,12973,Z0520,0.4,0
1,103H00081,連絡パイプＢ,103H00081 -00,,11516,Z0030,0,0
1,103N00016B,バーナ内あみ,103N00016B -00,,0,Z0030,0,0
1,103N00017B,バーナ外あみ,103N00017B -00,,0,Z0030,0,0
1,103N00043,バーナ外あみ,103N00043 -00,,1493,Z0030,0,0
1,103N00044,バーナ内あみ,103N00044 -00,,3597,Z0030,0.32,0
1,108B00019Q,バーナ内筒,108B00019Q -02,,1012,Z0110,0.81,0
1,108B00111P,バーナ内筒(プレス）,108B00111P -00,,1014,Z0110,0.81,0
1,109A00037,熱交カバ－組,109A00037 -05,,0,Z0330,2.4,0
1,109A02064B,壁掛金具右接着完,109A02064B -00,,0,Z0330,1,0
1,109A02072B,外れ防止金具接着完,109A02072B -00,,0,Z0330,1,0
1,109A02074B,壁掛金具左接着完,109A02074B -00,,0,Z0330,1,0
1,109A03337,側板溶接組,109A03337 -03,,0,Z0210,0,0
1,109A03353,側板溶接組,109A03353 -03,,0,Z0210,0,0
1,109A03395,水位ゲージ溶接組,109A03395 -00,,0,Z0040,0.14,0
1,109A03427N,前扉溶接組,109A03427N -00,,0,Z0210,0,0
1,109A03427R,前扉溶接組,109A03427R -00,,0,Z0210,0,0
1,109A03572Y,遮熱板溶接組,109A03572Y -01,,0,Z0040,0.18,0
1,109A03808,下枠組,109A03808 -00,,0,Z0210,0,0
1,109A03895,前扉溶接組,109A03895 -01,,0,Z0210,0,0
1,109A03923,上面板塗装完,109A03923 -01,,6943,Z0040,0.35,0
1,109A03996,側板溶接組,109A03996 -01,,6252,Z0210,3.75,0
1,109A04001,水位ゲージ溶接組,109A04001 -00,,0,Z0040,0.14,0
1,109A04005,前扉溶接組,109A04005 -01,,5262,Z0210,3.45,0
1,109A04011,側板溶接組,109A04011 -01,,5829,Z0210,3.5,0
1,109A04136V,上後枠溶接組,109A04136V -03,,6882,Z0030,0,0
1,109A04138Y,上前枠溶接組,109A04138Y -03,,1482,Z0020,0,0
1,109A04191Y,上右枠溶接組,109A04191Y -00,,0,Z0020,0,0
1,109A04631,下枠組,109A04631 -00,,7930,Z0210,0,0
1,109A05179,パイプ補強溶接組塗装完,109A05179 -00,,0,Z0040,0,0
1,109A05180,パイプ補強押え塗装完,109A05180 -00,,0,Z0040,0,0
1,109A05181,パイプ補強溶接組塗装完,109A05181 -00,,0,Z0040,0,0
1,109A05182,パイプ補強押え塗装完,109A05182 -00,,0,Z0040,0,0
1,109A05183,パイプ補強溶接組塗装完,109A05183 -00,,0,Z0040,0,0
1,109A05184,パイプ補強押え塗装完,109A05184 -00,,0,Z0040,0,0
1,109A05976,上後枠溶接組,109A05976 -02,,1483,Z0020,0,0
1,109A05978,上右枠溶接組,109A05978 -00,,1484,Z0020,0,0
1,109A06247,前扉溶接組,109A06247 -00,,15909,Z0210,0,0
1,109B00035,レール,109B00035 -01,,1013,Z0120,0.07,0
1,109B00078,前パネル,109B00078 -01,,7949,Z0020,0,0
1,109B00079,前パネル,109B00079 -01,,7950,Z0020,0,0
1,109B00081,バーナヘッドリング,109B00081 -00,,13618,Z0040,0.14,0
1,109B00092,熱交カバ－,109B00092 -00,,0,Z0040,0.14,0
1,109B00113,鏡板Ｂ,109B00113 -01,,0,Z0040,0.14,0
1,109C00304,熱交遮熱板,109C00304 -02,,0,Z0040,0.01,0
1,109C00317,雨受け上,109C00317 -01,,0,Z0030,0,0
1,109C00374Y,放熱プレート,109C00374Y -00,,4290,Z0040,0,0
1,109C00464,側板右,109C00464 -03,,8303,Z0110,1.86,0
1,109C00465,側板左,109C00465 -03,,37,Z0110,1.86,0
1,109C00560A,プリント板取付台セット,109C00560A -02,,0,Z0040,0.18,0
1,109C00607,熱交取付板右,109C00607 -01,,8304,Z0110,1,0
1,109C00608,熱交取付板左,109C00608 -01,,8305,Z0110,2.33,0
1,109C00609,ファンケース,109C00609 -00,,7951,Z0020,0,0
1,109C00610,スタビライザー,109C00610 -00,,7952,Z0030,0,0
1,109C00611,ファンケース,109C00611 -00,,7953,Z0020,0,0
1,109C00612,スタビライザー,109C00612 -00,,7954,Z0030,0,0
1,109C00619Y,遮熱板,109C00619Y -01,,0,Z0040,0.18,0
1,109C00620,バルブ固定金具,109C00620 -00,,2236,Z0030,0,0
1,109C00623,熱交補助右,109C00623 -00,,7955,Z0030,0,0
1,109C00624,熱交補助左,109C00624 -00,,7956,Z0030,0,0
1,109C00627,パイプ固定金具,109C00627 -00,,7957,Z0030,0,0
1,109C00628,パイプ固定金具,109C00628 -00,,7958,Z0030,0,0
1,109C00631Y,上面板補強,109C00631Y -00,,0,Z0040,0.18,0
1,109C00633Y,上面板補強,109C00633Y -00,,0,Z0040,0.18,0
1,109C00687,熱交取付台,109C00687 -00,,0,Z0420,0.18,0
1,109C00708,後板,109C00708 -00,,0,Z0040,0.54,0
1,109C00709,上板,109C00709 -00,,0,Z0030,0,0
1,109C00720,前板,109C00720 -00,,0,Z0030,0,0
1,109C00727,前板,109C00727 -00,,0,Z0030,0,0
1,109C00735,後板,109C00735 -00,,0,Z0040,0.54,0
1,109C00740,後板,109C00740 -00,,0,Z0040,0.54,0
1,109C00781,雨受け上,109C00781 -00,,4282,Z0030,0,0
1,109C00786Y,上ベース取付金具Ａ,109C00786Y -03,,1485,Z0040,0,0
1,109C00815,胴,109C00815 -00,,0,Z0040,0.54,0
1,109C00816,後板,109C00816 -00,,0,Z0040,0.54,0
1,109C00818,上後枠,109C00818 -02,,0,Z0020,0,0
1,109C00819,上前枠,109C00819 -03,,0,Z0020,0,0
1,109C00820,上右枠,109C00820 -01,,6883,Z0020,0,0
1,109C00837,上右枠,109C00837 -00,,0,Z0020,0,0
1,109C00918,後板,109C00918 -01,,0,Z0040,0.54,0
1,109C00935,上板,109C00935 -00,,7678,Z0110,3,0
1,109C00936,前板,109C00936 -00,,571,Z0110,3,0
1,109C00937,前板,109C00937 -00,,10472,Z0110,3,0
1,109C00967,地中シスターン本体,109C00967 -00,,0,Z0040,0.24,0
1,109C00968,暖房シスターン本体,109C00968 -00,,0,Z0040,0.24,0
1,109C01010,インバータ固定板前,109C01010 -00,,0,Z0040,1,0
1,109C01015,温水配管受け金具,109C01015 -00,,4427,Z0040,0.48,0
1,109C01017,ヘッダーベース支え,109C01017 -02,,4011,Z0040,0.5,0
1,109C01018,上ベース補助ケース,109C01018 -01,,4012,Z0040,1,0
1,109C01022,シスターン本体,109C01022 -01,,13619,Z0040,0.24,0
1,109C01023,シスターン固定板,109C01023 -01,,0,Z0040,1,0
1,109C01028,シスターン本体,109C01028 -01,,0,Z0040,0.24,0
1,109C01031,シスターン固定板,109C01031 -01,,0,Z0040,1,0
1,109C01039,バルブ固定金具,109C01039 -00,,5920,Z0040,0.3,0
1,109C01043,インバータ固定板前,109C01043 -00,,2781,Z0040,0.6,0
1,109C01046,シスターン固定板,109C01046 -00,,4013,Z0040,0.71,0
1,109C01047,シスターン固定板,109C01047 -00,,5916,Z0040,0.66,0
1,109C01108,ポンプ固定板,109C01108 -00,,5930,Z0040,0,0
1,109C01174,水熱交固定板ベースＡ,109C01174 -00,,11448,Z0040,0,0
1,109C01175,水熱交固定板ベースＢ,109C01175 -00,,11449,Z0040,0,0
1,109C01180,バルブ固定金具,109C01180 -00,,11450,Z0040,0,0
1,109C01188,ポンプ固定板,109C01108 -00,,0,80100,,
1,109C01189,バルブ固定金具,109C01189 -00,,16462,Z0040,0,0
1,109H00251,仕切パイプ,109H00251 -00,,2240,Z0030,0,0
1,109X00236,外箱,109X00236 -00,,0,80100,,
1,111B00013,モータ固定脚,111B00013 -01,,8810,Z0040,0,0
1,111C00187,化粧板,111C00187 -02,,7328,Z0040,0,0
1,119C00001,壁掛金具上,119C00001 -01,,0,Z0030,0,0
1,119C00005,基板取付金具,119C00005 -02,,0,Z0040,0.14,0
1,119C00010,圧力計取付金具,119C00010 -00,,0,Z0040,0.14,0
1,119C00012,文字板取付板,119C00012 -01,,0,Z0040,0.14,0
1,119C00013,圧力計固定金具,119C00013 -00,,0,Z0040,0.14,0
1,119C00030,ベース補強金具,119C00030 -01,,0,Z0030,0,0
1,119C00031,ポンプ取付金具,119C00031 -00,,0,Z0040,0.14,0
1,120(FOB),アルミベンチストッカー　120,120,4582319228284 ,0,80100,,
1,126A00255,透明板支え塗装完,126A00255 -00,,0,Z0030,0,0
1,126A00286,透明板支え塗装完,126A00286 -00,,0,Z0030,0,0
1,126C00109,コレクター接続金具,126C00109 -00,,0,Z0030,0,0
1,126C00110,タンク接続金具右,126C00110 -00,,0,Z0110,5,0
1,126C00111,タンク接続金具左,126C00111 -00,,0,Z0110,5,0
1,126C00113,コレクタ吊金具右,126C00113 -00,,0,Z0030,0,0
1,126C00114,コレクタ吊金具左,126C00114 -00,,0,Z0030,0,0
1,131L00046,横流ファン,131L00046 -01,,11177,T0101,0,0
1,131L00075,横流ファン,131L00075 -00,,0,T0101,0,0
1,132B00087,上板,132B00087 -00,,0,Z0040,0.18,0
1,132L00020,室内ファン,132L00020 -01,,0,T0101,0,0
1,132L00021,室外ファン,132L00021 -01,,0,T0101,0,0
1,133A00424Z,防水カバー溶接組,133A00424Z,,0,80100,,
1,133A03667T,バーナベース溶接組(脱脂),133A03667T,,0,80100,,
1,133A03684Y,排気ケース溶接組,133A03684Y -00,,0,Z0210,0,0
1,133A03689,ｲﾝﾊﾞ-ﾀｹ-ｽ溶接組,133A03689,,0,80100,,
1,133A03690Q,基板取付板溶接組(脱脂),133A03690Q,,0,80100,,
1,133A03698W,上後板溶接組,133A03698W,,0,80100,,
1,133A04120V,上前面パネル溶接組,133A04120V -01,,0,80100,,
1,133A04126,ｲﾝﾊﾞ-ﾀ-ｹ-ｽ溶接組,133A04126,,0,80100,,
1,133A04355R,バーナベース溶接組（脱脂）,133A04355R,,0,80100,,
1,133A04364V,排気ケース溶接組,133A04364V -00,,0,Z0210,0,0
1,133A04369,ｲﾝﾊﾞ-ﾀｹ-ｽ溶接組,133A04369,,0,80100,,
1,133A04370Q,基板取付板溶接組（脱脂）,133A04370Q,,0,80100,,
1,133A04376V,上前面パネル溶接組,133A04376V,,0,80100,,
1,133A04378Y,上後板溶接組,133A04378Y,,0,80100,,
1,133B00059,三方弁取付金具,133B00059 -04,,0,Z0110,0,0
1,133B00342,脚,133B00342 -00,,1989,Z0110,0.09,0
1,133C00247BV,外筒支え,133C00247BV,,0,Z0030,0,0
1,133C00260W,パネルガイド,133C00260W -01,,2237,Z0040,0,0
1,133C00277V,端子台取付板,133C00277V,,0,Z0420,0.14,0
1,133C00405,地中シスターン本体,133C00405 -00,,0,Z0040,0.24,0
1,134A00627,アーム組,134A00627,,0,80100,,
1,134A02300,ヒータケース組,134A02300,,0,80100,,
1,140A00291,フィルタ組,140A00291 -02,,0,Z0040,0,0
1,140B00003A,スクロール側板左,140B00003A -00,,0,Z0040,0.18,0
1,140B00004A,スクロール側板右,140B00004A -00,,0,Z0040,0.18,0
1,140B00007A,スクロール側板Ａ,140B00007A -00,,0,Z0040,0.18,0
1,140C00089A,スクロール本体,140C00089A -00,,5454,Z0110,0,0
1,140C00140,吸気口,140C00140 -01,,0,Z0040,0.14,0
1,140C00143,φ７５接続筒,140C00143 -01,,0,Z0040,0.14,0
1,140C00153,板ばね固定金具,140C00153 -00,,0,Z0040,0,0
1,140C00155,排気口,140C00155 -01,,0,Z0040,0.14,0
1,140C00158,吊り金具右,140C00158 -00,,0,Z0040,0,0
1,140C00159,吊り金具左,140C00159 -00,,0,Z0040,0,0
1,140C00160,電装ケ－スカバ－,140C00160 -02,,0,Z0040,0.14,0
1,140C00161,ケ－シング上板,140C00161 -02,,0,Z0040,0.14,0
1,140C00166,ケ－シング底板,140C00166 -02,,0,Z0040,0,0
1,140C00167,モ－タ固定金具,140C00167 -02,,0,Z0040,0.14,0
1,140C00168,モ－タ支え,140C00168 -00,,0,Z0040,0,0
1,140C00171,電装ケ－ス底板　ＮＣＴ,140C00171 -01,,0,Z0040,0,0
1,140C00174,前扉止めねじ固定金具,140C00174 -00,,0,Z0040,0,0
1,140C00291,ケ－シング上板,140C00291 -00,,0,Z0040,0.14,0
1,140C00294,ケ－シング底板,140C00294 -00,,10304,Z0040,0,0
1,140C00295,モ－タ固定金具,140C00295 -00,,0,Z0040,0.14,0
1,140C00296,モ－タ支え,140C00296 -00,,10305,Z0040,0,0
1,140C00365,吊り金具左,140C00365 -00,,0,Z0040,0,0
1,140C00366,吊り金具右,140C00366 -00,,0,Z0040,0,0
1,142A00559,壁固定金具塗装完,142A00559 -02,,0,Z0040,0.24,0
1,142A00944,壁固定金具塗装完,142A00944 -00,,0,Z0040,0.24,0
1,142B00011,脚本体,142B00011 -00,,0,Z0040,0.04,0
1,142C00103,タンク支え前,142C00103 -02,,0,Z0040,0.09,0
1,142C00116,モータ取付板,142C00116 -02,,0,Z0040,0.32,0
1,142C00161,風向板拘束金具,142C00161 -00,,0,Z0040,0.01,0
1,142C00165,前フィルタ固定Ｂ,142C00165 -01,,0,Z0040,0.05,0
1,142C00167,水位検知取付板,142C00167 -00,,16523,Z0040,0.01,0
1,142C00198,タンク支え前,142C00198 -00,,0,Z0040,0.09,0
1,142C00325,キーカバー,142C00325 -02,,6478,Z0110,0,0
1,142C00326,ロックアーム,142C00326 -00,,0,Z0040,0.06,0
1,142C00346,モータ取付板,142C00346 -00,,11980,Z0040,0.32,0
1,146A01287,ドア補強枠溶接組,146A01287 -02,,15522,Z0040,0,0
1,146B00004P,結線ふた(レーザー),146B00004P -03,,5163,Z0030,0,0
1,146B00006P,天板(レーザー),146B00006P -02,,0,Z0030,0,0
1,146B00016Y,天板(レーザー),146B00016Y -01,,0,Z0030,0,0
1,146B00018Y,結線ふた(レーザー),146B00018Y -02,,0,Z0030,0,0
1,146B00021Y,内筒水受け(レーザー),146B00021Y -01,,10727,Z0030,0,0
1,146B00022P,天板(レーザー),146B00022P -00,,8086,Z0030,0,0
1,146C00043,ベンチ板ナットＡ,146C00043 -00,,0,Z0030,0,0
1,146C00044,ベンチ板ナットＢ,146C00044 -01,,0,Z0030,0,0
1,146C00061,地板カバー,146C00061 -00,,0,Z0040,0.18,0
1,146C00071,スイッチ取付板,146C00071 -01,,0,Z0040,0.14,0
1,146C00072,目皿,146C00072 -00,,0,Z0040,0.14,0
1,146C00075P,水切板(レーザー),146C00075P -02,,8087,Z0030,0,0
1,146C00080,吸入ダクトアミ,146C00080 -00,,5446,Z0030,0,0
1,146C00092,ベンチ板ナットＡ,146C00092 -02,,0,Z0040,0.14,0
1,146C00093,ベンチ板ナットＢ,146C00093 -02,,0,Z0040,0.18,0
1,146C00103Y,吹出口フランジ(レーザー),146C00103Y -02,,0,Z0030,0,0
1,146C00111,吸込口アミ,146C00111 -01,,0,Z0030,0,0
1,146C00136,サウナ固定板ナット,146C00136 -00,,0,Z0040,0.14,0
1,146C00157,内筒水受け補助,146C00157 -00,,10728,Z0030,0,0
1,16811840000,ＵＫＢ－４６,16811840000 -00,,0,Z0330,0.75,0
1,170-9115,イージースタートチャコールグリルＬ,170-9115,,0,80100,,
1,17809780000,ＵＩＢ－ＮＳ７,17809780000 -00,,0,Z0330,1.15,0
1,17809790000,ＵＩＢ－ＮＳ８,17809790000 -00,,0,Z0330,0.92,0
1,17813560000,ＵＩＢ－ＮＳ９,17813560000 -00,,0,Z0330,3.05,0
1,18308-SE0-A413,リアープレート,18308-SE0-A413,,0,80100,,
1,18810300000N,ＵＩＢ－Ｇ２,18810300000N -00,,0,Z0330,2.5,0
1,18817080000,ＵＩＢ－ＬＤ２,18817080000 -00,,0,Z0330,1,0
1,18818910000,ＵＩＢ－Ｇ５,18818910000,,0,Z0330,2.5,0
1,18S,18S,18S,,0,80100,,
1,19806650000,ＵＨＢ－ＤＫ,19806650000 -00,,0,Z0330,0,0
1,205A00480A,給油パイプ当板かしめ組,205A00480A -03,,11517,Z0030,0,0
1,205A00714,連絡パイプ組,205A00714 -01,,0,Z0030,0,0
1,205A01833E,フィルタ塗装完組,205A01833E -02,,0,Z0330,0,0
1,205A01843,タンク本体溶接組,205A01843 -00,,0,Z0230,0,0
1,205A01843AA,タンク本体溶接組,205A01843AA -00,,0,Z0230,0,0
1,205A02872B,熱交本体溶接組,205A02872B -00,,13221,Z0210,0,0
1,205A02874AA,熱交本体溶接組,205A02874AA -00,,0,Z0210,0,0
1,205A02874AB,熱交本体溶接組,205A02874AB -00,,0,Z0210,0,0
1,205A02874AC,熱交本体溶接組,205A02874AC -00,,0,Z0210,0,0
1,205A02874C,熱交本体溶接組,205A02874C -00,,0,Z0210,0,0
1,205A02898,円筒リング仮溶接組,205A02898 -00,,0,Z0210,0,0
1,205A02898AA,円筒リング仮溶接組,205A02898AA -00,,0,Z0210,0,0
1,205A04165,床暖熱交ケース本体組,205A04165 -02,,4709,T0103,0,0
1,205A04645B,熱交左仕切板溶接組,205A04645B -02,,5544,Z0210,0.5,0
1,205A04749A,本体固定金具Ａ塗装完,205A04749A -00,,1706,Z0040,0,0
1,205A04750A,本体固定金具Ｂ塗装完,205A04750A -00,,0,Z0030,0,0
1,205A04751A,本体固定金具Ａ塗装完,205A04751A -00,,0,Z0030,0,0
1,205A04951B,付属品組,205A04951B,,0,80100,,
1,205A05270,給気ケースカバースポット組,205A05270 -00,,0,Z0020,0,0
1,205A05354,付属品組,205A05354 -00,,0,Z0310,0,0
1,205A05418,給油パイプ当板かしめ組,205A05418 -00,,11518,Z0030,0,0
1,205A05490A,プリント板遮熱板スポット組,205A05490A -00,,0,Z0210,0.3,10
1,205A05495,プリント板遮熱板スポット組,205A05495 -00,,5408,Z0210,0.33,10
1,205A05499N,風量制御板組(脱脂),205A05499N -00,,0,Z0330,0.2,0
1,205A05820,付属品組,205A05820 -00,,0,Z0330,0,0
1,205A05893,付属品組,205A05893 -00,,0,Z0330,1,0
1,205A06020A,気化器ふた溶接組,205A06020A -04,,8773,Z0040,0.14,0
1,205A06056,ガラス化粧板かしめ組,205A06056 -03,,1444,Z0110,0.39,0
1,205A06066,付属品組,205A06066 -00,,0,Z0310,0,0
1,205A06067A,本体固定金具Ｂ塗装完,205A06067A -01,,1707,Z0030,0,0
1,205A06181,付属品組,205A06181 -00,,0,Z0330,2,0
1,205A06586,給気ケースカバースポット組,205A06586 -00,,0,Z0020,0,0
1,205A06720,タンク本体溶接組,205A06720 -00,,5481,Z0230,2.65,20
1,205A06727,給気ケースカバースポット組,205A06727 -00,,0,Z0020,0,0
1,205A07020,給油パイプ当板かしめ組,205A07020 -01,,7445,Z0030,0,0
1,205A07046,プリント板遮熱板スポット組,205A07046 -00,,0,Z0210,0.35,10
1,205A07081,給気ケースカバースポット組,205A07081 -00,,0,Z0020,0,0
1,205A07185,熱交本体溶接組,205A07185 -00,,5545,Z0210,2.83,20
1,205A07212,円筒リング仮溶接組,205A07212 -00,,0,Z0210,0,0
1,205A07542,付属品組,205A07542 -02,,0,Z0330,0,0
1,205A07548,覆板上板プレス完,205A07548 -02,,4706,Z0030,0,0
1,205A08417,円筒リング仮溶接組,205A08417 -00,,5409,Z0210,1.42,25
1,205B00323A,仕切板Ａ,205B00323A -00,,0,T0103,0,0
1,205B00381,外筒フランジ上,205B00381 -01,,0,Z0110,12,0
1,205B00403M,床暖熱交ケース本体(脱脂),205B00403M -00,,0,T0103,0,0
1,205B00483,放熱器ふた,205B00483 -00,,0,Z0040,0.14,0
1,205B00527N,ベンチュリーＢ(脱脂),205B00527N -01,,8774,Z0040,0.14,0
1,205B00541N,熱交Ａふた(脱脂),205B00541N -00,,8775,Z0040,0.14,0
1,205B00576,仕切板Ａ,205B00576 -00,,3793,T0103,0,0
1,205C00728,前面ガード遮熱板,205C00728 -01,,1683,Z0030,0,0
1,205C00938A,給排気口ふた,205C00938A -00,,0,T0103,0,0
1,205C00967,レベラ遮熱板,205C00967 -02,,0,T0103,0,0
1,205C00971,燃焼モータ遮熱板,205C00971 -01,,0,T0103,0,0
1,205C00993A,前面ガード遮熱板,205C00993A -00,,0,Z0040,0,0
1,205C01009,床暖熱交仕切板(ＮＣＢ),205C01009 -01,,4702,Z0040,0,0
1,205C01036,サーモ取付板Ｂ,205C01036 -01,,0,T0103,0,0
1,205C01037N,サーモ取付板Ａ(脱脂),205C01037N -03,,0,Z0040,0,0
1,205C01078,床暖熱交整流板(ＮＣＢ),205C01078 -01,,4703,Z0030,0,0
1,205C01237,給排気口ふた,205C01237 -00,,11519,Z0030,0,0
1,205C01272,仕切板Ｃ,205C01272 -00,,3794,Z0030,0,0
1,205C01275,上面遮熱板,205C01275 -00,,4704,Z0030,0,0
1,205C01279,放熱器補強,205C01279 -00,,3790,Z0030,0,0
1,205C01285,輻射板遮熱板右,205C01285 -00,,0,Z0030,0,0
